id,cons_last_month,date_activ,date_end,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,churn
d500c49b61206a9cfc98088ff9759189,48836,2012-11-13,2016-11-13,f,2.1,2.1,1,619.17,3,33.0,0
9571c945e908dcea88341d142f5219b7,0,2012-08-21,2016-08-21,f,11.04,11.04,1,192.38,3,10.392,0
dd4fbce4a6b7c842d66001f14399521e,3190,2010-09-14,2016-03-10,f,31.32,31.32,1,159.34,5,17.32,0
ae3a107d9a58ecf0b3f5fdc01f568e4f,0,2011-12-29,2016-12-29,f,28.66,28.66,1,39.91,4,14.5,1
40f6795c6c5a205d93a7f84122240a6c,1582,2011-10-21,2016-10-21,f,3.32,3.32,1,833.32,4,19.8,0
e3267cb901cfa6c09bc9ac9a0c8bfe58,55459,2009-06-22,2016-06-22,t,21.52,21.52,2,123.65,7,13.2,0
9ed348a61bacf424e6c1faf723686307,5194,2010-03-01,2016-03-01,f,30.22,30.22,3,82.43,6,13.2,0
7040ad447016ea4ea47dd05f36863383,279,2012-08-03,2016-08-03,t,27.54,27.54,3,142.76,3,31.5,0
1f8e97229ae68386239e314c54e687e4,1480,2013-05-07,2016-05-07,f,22.95,22.95,1,163.68,3,13.86,0
eed336e1fb2ba4f9a15d6deecc348c37,316,2010-04-05,2016-04-05,f,30.98,30.98,1,35.65,6,15.2,0
aa0f9c6e9000494d4f89e05ea18fe07b,2826,2012-04-30,2016-04-30,f,27.02,27.02,1,23.55,4,13.1,0
0bd7133047eb68c98c4efbe26d0f231c,614,2009-11-06,2016-11-06,f,23.52,23.52,1,74.43,6,19.8,0
a22676d442e5ef7e0e102f779380f3cc,0,2009-12-14,2016-12-14,f,2.78,2.78,1,163.22,6,10.35,0
a2e6fcb5a7ae8c6370dd05c7d87e7d65,0,2013-03-13,2016-03-13,t,31.64,31.64,2,32.26,3,13.856,0
0096fe1dcaf12a9dd55cfd4e1e6f4dac,0,2012-07-17,2016-08-05,f,16.44,16.44,1,52.8,4,13.856,0
51353626e5f9bdd28b41083cad41042d,0,2010-08-24,2016-08-24,f,17.82,17.82,1,51.03,5,15.0,0
15c9a022d1fc85d0efe131188556b682,52622,2009-09-09,2016-09-09,f,11.95,11.95,1,211.29,6,13.856,0
b4b7160cc92a848ddb35feedeb84408c,0,2011-07-13,2016-07-13,f,14.64,14.64,1,112.38,5,10.392,0
eaf17f504baba3d55623881c14728125,0,2008-11-14,2016-12-31,f,0.12,0.12,1,0.0,7,65.0,0
db5520ccea65c269c0b6f72f2689d719,1824,2005-08-16,2016-03-04,f,30.96,30.96,1,200.03,10,20.7,0
9abab3f8831f1aea030fec14207cfc01,0,2012-05-09,2016-05-09,f,24.42,24.42,1,98.32,4,13.2,0
a0bbb9c796012dcb3bf30ae1aa618627,1752,2013-04-11,2016-04-11,t,20.88,20.88,2,297.08,3,17.320999999999998,0
330677da1584c6a8e6f675ce1fc969bc,0,2011-09-20,2016-09-20,f,13.4,13.4,1,37.66,4,13.85,0
3da003396c90dbcd3da3394f21196e41,542,2009-11-04,2016-11-04,t,74.16,74.16,4,0.27,6,29.7,1
07b045545ad85be0bb2bb001055433d9,1769,2011-07-28,2016-07-28,f,22.31,22.31,1,74.16,5,16.5,0
85603b2d7b3c62a13807c8573212fa5a,0,2009-10-13,2016-10-13,t,19.56,19.56,2,121.42,6,13.856,0
46020555322dac3309813cb529e43b7b,39003,2013-06-03,2016-06-03,f,17.22,17.22,1,482.94,3,10.392,0
3597a233c982cdde15b280343ff1aac0,0,2009-11-02,2016-11-02,f,26.73,26.73,1,1.2,6,13.2,0
d4ae02db84c30e61899dc9c70681cca0,31128,2012-05-11,2016-05-11,f,47.88,47.88,1,2.56,4,26.4,0
938f6b715b5aca8aa0b6a75e521f0ef6,4265,2012-11-26,2016-11-26,f,6.45,6.45,1,179.78,3,13.856,0
72f39d4268a4d38bfacab9c94bfc4842,204152,2012-02-01,2016-02-01,f,28.44,28.44,1,210.46,4,19.0,0
a214576b89ea2474bdbc0860581a055f,0,2007-01-29,2017-01-03,f,29.76,29.76,1,292.72,9,13.2,0
288bca87ae6c52424337f7488f36afbd,0,2009-07-06,2016-07-06,f,22.92,22.92,1,403.58,7,29.7,0
1442b09243ac2e8cc7e1f4c3ad119818,4716,2012-04-11,2016-04-11,f,18.08,18.08,1,280.54,4,15.01,0
0acd7a8cb292c9594179ad0bd63c4d36,4972,2009-08-01,2016-08-01,f,36.36,36.36,1,156.52,6,41.5,0
4fc3144f4e371bb90abf680d19a5219d,4094,2005-06-03,2016-06-03,f,17.52,17.52,1,207.56,11,16.5,0
db2ae622ee38348fb70f1110a8d26b84,5263,2012-01-24,2017-01-24,f,19.32,19.32,1,662.17,4,19.398,0
0de3338e45d114f34efe93e7be323005,9406,2009-07-30,2016-07-30,t,61.73,61.73,2,532.7,7,80.0,0
92c5e63972d13fadc8af8d378347799b,0,2010-04-07,2016-04-07,t,27.32,27.32,2,61.19,6,13.2,0
3c3933eb04ae90d5bea542d826fbeef1,2036,2012-06-12,2016-04-14,f,32.48,32.48,1,147.79,4,20.0,0
34b03a69a03eafdc0afee4f723b5b09f,0,2012-05-28,2016-05-28,f,20.43,20.43,1,28.76,4,11.085,0
4693d79657069d1d31f17b3046e8be1f,1864,2009-12-22,2016-12-22,t,0.66,0.66,2,351.27,6,15.1,0
9a09c8c287e391dfcb16f22810ba13cb,1288,2011-09-14,2016-09-14,t,25.18,25.18,2,121.86,4,19.8,1
d4c9bbdcd04f764ea53f6875366ddb53,1286,2009-11-24,2016-11-24,f,13.68,13.68,1,139.89,6,43.45,0
96c3efae5a693dd3795072b9c4a32841,5024,2010-10-05,2016-10-05,f,3.2,3.2,1,667.04,5,19.0,0
f5c6b5e520796baf413c53d3d3274c73,4166,2013-06-10,2016-06-10,f,24.4,24.4,1,100.25,3,15.0,0
b91bf7173673c36ca66c0e6a0fb87ccd,73,2012-05-16,2016-08-26,f,23.47,23.47,1,29.04,4,17.320999999999998,0
633fd9fdb4e03eb71e4d810cd32b821a,636,2012-08-03,2016-12-18,f,43.94,43.94,1,62.58,3,17.32,0
e5c17b19c45cdf0992b126f9548dcfbe,0,2010-10-13,2016-10-13,t,7.76,7.76,2,272.95,5,23.1,0
a112ed29c660188a22285adfe092eab7,1181,2005-11-25,2016-11-25,f,3.3,3.3,1,187.75,10,17.25,0
2ce6130f00b00ab0eea68dabe0098b43,8772,2010-12-14,2016-10-12,f,10.36,10.36,1,71.32,5,13.85,0
c93b2b80cce64045f024488fa5a6c5a7,0,2011-12-10,2016-12-10,t,29.8,29.8,3,113.67,4,28.6,0
d7af33f47ac3ba44a1ab8a794b06b262,372,2012-06-15,2016-07-07,f,19.48,19.48,1,67.94,4,13.856,0
485ed25066c47bf2bbb670a0771912e9,0,2012-08-10,2016-09-02,f,10.08,10.08,1,30.69,3,10.392,0
f84bf253b1ac891627891fb9599275e8,0,2010-12-23,2016-12-23,f,93.62,93.62,1,0.0,5,50.0,0
f3a77746e8686b0e688559da3c978047,0,2011-12-05,2016-12-05,t,28.54,28.54,3,4.32,4,14.49,0
6b300b420771a6f8842a14874de7152f,142,2012-06-09,2016-10-18,f,7.8,7.8,1,29.99,4,10.392,0
7782dc6a996ff6e74fbd0405de1f3ec0,3444,2011-12-12,2016-12-11,f,0.819999999999999,0.819999999999999,2,357.04,4,19.72,0
133ec41f492190731129ccf38840d3d8,201,2011-09-01,2016-08-31,f,12.36,12.36,1,16.13,4,10.392,0
5e2c58176362d9f81c0e4aca63c32ee9,0,2012-06-08,2016-06-08,t,22.52,22.52,2,30.93,4,13.856,0
c9427b492304c1c56014fcf707cdc971,0,2011-08-19,2016-08-19,t,12.36,12.36,2,182.66,4,19.8,0
bf9775cf251591a53e709fc1e420e3b5,32288,2012-05-21,2016-05-21,f,24.6,24.6,1,149.64,4,13.32,0
59ba9b3005470e657d1be760e66222ca,0,2012-02-25,2016-02-25,t,25.56,25.56,3,23.57,4,10.2,1
5230e2a871ec377df996b96ba0bc51de,43,2012-10-16,2016-10-15,f,6.92,6.92,1,133.13,3,10.392,0
13e42fc36f94d13439da71da5d8458c9,0,2013-06-10,2016-06-10,f,21.52,21.52,1,88.26,3,13.2,0
b18b03e6e03a3170af71204015a45e78,0,2013-01-28,2016-01-28,f,43.32,43.32,1,26.03,3,17.32,1
37a80811e8181d1f8fe1a0321a372021,0,2011-06-23,2016-06-23,t,16.92,16.92,3,6.0,5,10.392,1
255b08f38fd6fc0d211648daa38e11e4,0,2012-07-20,2016-07-20,t,19.31,19.31,2,369.38,4,25.097,0
ce3cf0dfbc43170d8971054f37d4989a,2225,2012-05-31,2016-05-16,f,25.7,25.7,1,398.48,4,13.856,0
9087e849d94f7baec57291470d0822a3,1557,2011-11-11,2016-11-11,f,16.92,16.92,1,121.14,4,13.2,1
b289559a4a3d63a766a9f56a7d8a20d9,311907,2010-02-01,2016-03-24,t,27.14,27.14,2,238.11,6,13.2,0
5b87a30921801de564f0c83a24076f54,0,2009-07-13,2016-07-13,f,16.06,16.06,1,1.14,7,11.4,1
07b1b1004abb73b458f36db91708aa4d,1479,2011-05-05,2016-05-05,f,24.42,24.42,1,117.3,5,13.2,0
e9aef1799a010f154d20d7df3f6ff63e,0,2011-06-02,2016-06-02,t,20.2,20.2,2,346.48,5,13.856,0
b9e126f2a62cc9708311d4eaf3ec36b8,3529,2011-08-26,2016-08-26,f,23.64,23.64,1,22.75,4,21.0,0
4a8dce7b5a4d068a2d4e591919d7bd43,4724,2009-12-04,2017-01-04,f,33.84,33.84,1,211.06,6,15.0,0
d1922b4a9657a7ec9a28d4431264ad5d,0,2012-02-02,2016-02-27,f,39.48,39.48,1,206.53,4,13.15,0
a02d33b9f5ce833c97eb3876d1ef45a8,0,2012-09-20,2016-09-20,f,12.98,12.98,1,174.01,3,15.0,0
02bea48a76429b156b35f4748ca9d6a2,1499,2013-04-25,2016-03-23,t,33.19,33.19,2,43.63,3,10.392,0
f7f57f39ddbdd967d3001788c1413826,0,2010-04-06,2016-04-06,t,22.76,22.76,4,0.0,6,11.0,0
a2c9b4f73233c454eec23977dc305fbb,10873,2010-01-07,2016-03-07,f,26.4,26.4,1,627.05,6,26.4,0
e1ea0597bbad7bfd95adf1c7103bfda1,0,2012-03-12,2016-03-12,f,27.03,27.03,1,212.27,4,13.15,0
d846100e8e54519c40228c4cf211af1e,840,2010-11-15,2016-11-15,f,5.19,5.19,1,163.11,5,16.5,0
c1e657b3fb2d3a0ea1b6e0a12674a56b,0,2012-07-12,2016-07-12,f,23.4,23.4,1,235.54,4,10.39,1
f299844b5251ad6a546c9b0ad9598057,231626,2009-09-16,2016-03-14,f,27.14,27.14,1,520.92,6,13.2,0
7fd538fbbdacd93959b9a9cd298a1d1e,356,2009-09-01,2016-09-01,f,17.73,17.73,1,72.79,6,19.8,0
bac0c85a0ee3837a87f33f3e6224db28,68516,2011-12-13,2016-12-13,f,1.2,1.2,1,402.01,4,26.4,0
a17e18d2d31ae3b2940958f7e56ef6ab,0,2011-08-24,2016-08-24,f,12.36,12.36,1,116.97,4,10.392,0
f3f9dfbcc9cbdd2d784b23fcbded05fe,0,2012-07-12,2016-08-04,f,11.04,11.04,1,143.36,4,10.392,0
86779eb055d892be3626f3227b10d89e,0,2010-06-08,2016-06-08,f,24.4,24.4,1,19.15,6,15.0,0
6624ff016e9d21890a51b4091b3006c7,1401,2012-05-01,2016-05-01,f,24.42,24.42,1,63.21,4,13.2,1
cf359b97a77ea83053a1be672b55f8a3,1794,2009-11-23,2016-11-23,f,7.56,7.56,1,124.82,6,24.15,0
76e827c8ea535bb6153f4d42ef1c5710,619,2010-11-22,2016-11-22,f,22.89,22.89,1,76.24,5,13.856,0
b6084c436549df3f726e47a956643358,4557,2011-05-03,2016-05-03,f,44.07,44.07,1,580.16,5,41.5,0
08ca1904735ab243328541f146a4052b,0,2011-09-03,2016-09-03,f,13.4,13.4,1,33.42,4,13.85,0
b8a80c6dd6b50fb589460b7c9d20fbe7,0,2010-12-02,2016-12-02,f,23.7,23.7,1,31.91,5,12.0,0
867379bf2ca7cc484be91e475deaa057,0,2008-12-16,2016-12-31,f,0.0,0.0,1,0.0,7,12.71,0
e6dade83fa76471a47f6edaf5e2b7b5e,561,2009-12-17,2016-12-17,f,49.4,49.4,1,3.57,6,26.4,0
853676105d2f1710de3c3d153ed22e3b,0,2011-12-06,2016-12-06,t,15.44,15.44,2,114.55,4,13.5,1
4d0b543298255b3318ec36cae32912fd,2367,2009-08-20,2016-08-20,f,18.12,18.12,1,281.61,6,29.0,0
23aa837b266013330f20f263c74d1887,7851,2010-06-24,2016-06-24,t,17.44,17.44,2,990.87,6,30.0,0
e2e25e7f8514e6a12fc1de9013dceb27,428,2011-06-17,2016-06-17,f,21.52,21.52,1,27.59,5,13.2,1
c41efa3a1c15b1c2f47423a395c398cb,1103,2009-11-27,2016-11-27,f,6.21,6.21,1,151.88,6,19.8,0
816ddf9b21a645be0945993d56cfa8ae,0,2011-09-01,2017-01-23,f,72.72,72.72,1,388.55,4,20.785,0
961a8c4271775da3e3492d8779f1bd61,185,2012-08-15,2016-09-02,f,12.82,12.82,1,13.88,3,13.2,0
3bf36f3769378d3c1724a60ed314f4f4,457,2009-05-06,2016-05-06,f,24.42,24.42,1,35.16,7,13.2,0
390e018ee6469fc1397a16ad820e83f3,332,2010-02-04,2016-02-16,f,43.08,43.08,1,31.57,6,17.25,0
a41e5219c7624647902965e7d9c19e4e,437,2012-04-11,2016-04-11,f,28.6,28.6,1,16.26,4,13.856,0
a2df40cab9571542d8287e5c1394574d,3330,2012-01-06,2017-01-06,f,43.92,43.92,1,140.99,4,22.0,0
394580b8e350c1759d94c3123f762a81,338,2012-08-29,2016-08-29,t,16.86,16.86,2,38.44,3,15.001,0
207d0b1a0fe18c941aeffbdbfd2e61ce,120753,2011-02-01,2016-02-01,f,39.84,39.84,1,30.38,5,15.935,1
c0a382597b3e5bc6937eea5f6ce57a4a,0,2012-08-13,2016-09-19,f,12.82,12.82,1,118.86,3,13.2,0
4fed8f2219f918cd6fbbccc6f4ea0380,3870,2012-07-05,2016-07-05,f,13.24,13.24,1,171.67,4,10.5,0
91d8c39e4a9da2d73df2c617b291ed46,0,2012-07-12,2016-07-12,f,14.64,14.64,1,38.94,4,10.392,0
4b736384ab93cd609134cd8fb68263cb,269980,2012-05-16,2016-05-16,t,22.95,22.95,2,116.51,4,13.856,0
c2641058211b68b801e75c6abf79026b,0,2011-08-29,2016-08-29,f,14.88,14.88,1,46.3,4,12.5,0
b19e96e91b843334d76c2d795c844625,1380,2009-10-01,2016-10-01,f,8.56000000000001,8.56000000000001,1,72.02,6,11.4,0
d2041af8162f9698203d62400d4df9d2,315,2012-07-09,2016-08-04,f,12.36,12.36,1,37.59,4,10.392,0
950c48525e68fe51f27247085ed51c17,131412,2010-08-04,2016-08-04,f,17.22,17.22,1,458.36,5,27.6,0
8ed6ce32b64c0359124d666db9d05a33,2852,2011-08-09,2016-08-09,f,15.72,15.72,1,0.0,4,13.2,0
00bf3995126e432218c5a50ba3d03546,1207,2012-08-23,2016-08-23,f,14.46,14.46,1,205.47,3,23.1,0
63fb387cef7a1a73ed1b99f74e54c940,313018,2010-02-24,2016-02-24,t,33.84,33.84,2,563.08,6,33.9,0
83983e24442ce897cc6e63c5bfa7bdb0,1855,2009-11-02,2016-11-02,f,7.89,7.89,1,196.91,6,41.5,0
0515f4f29730d0abf7f07a16b29f2c88,15930,2011-12-21,2016-12-21,f,1.44,1.44,1,388.57,4,33.0,0
4db39862fb360df58c377b66ee5a5ebc,183,2009-07-07,2016-07-07,t,26.79,26.79,2,30.83,7,19.8,1
f20b4a5918036ec3900548e6aed8b83c,7486,2011-11-05,2016-11-05,f,2.85,2.85,1,553.18,4,15.1,0
faa6a5847465aa576ba540ea9e5fda3f,3847,2013-04-03,2016-04-03,f,24.18,24.18,1,483.66,3,20.0,0
7dd5418b8da3ae3f6309c486aad6dc84,0,2012-05-25,2016-05-25,f,17.22,17.22,1,201.16,4,10.392,0
dac7a84b5bf5b44c9b4f07042ff64802,0,2009-10-26,2016-10-25,f,23.04,23.04,1,81.09,6,13.2,0
59e8b6f8feedfb43c34f669d88a600f8,1247,2013-03-25,2016-03-25,f,28.58,28.58,1,69.11,3,12.5,0
8814aa5d81a127378081d5c7176a6b95,1444,2009-06-01,2016-06-01,t,15.16,15.16,2,142.7,7,10.392,0
d3cf6e432229bbe15d38a6b8e5afd86d,0,2012-07-02,2016-07-02,t,17.45,17.45,2,245.11,4,13.856,0
d8fce5fb12f0b748b8a59dcb371a948e,13552,2010-02-22,2016-02-22,f,25.92,25.92,1,92.19,6,10.35,0
aa3a28485359b8b005a0587350276392,372,2012-01-23,2017-01-23,f,34.8,34.8,1,114.59,4,13.9,0
c9ac9514e943324648378dff428fc02c,2090,2010-02-15,2016-02-15,f,67.44,67.44,1,325.38,6,45.0,0
2be7b92b6dfa0ceee43145f15e12b831,0,2013-01-04,2017-01-04,f,155.88,155.88,1,153.55,3,10.392,0
320862ee7510642aa28a05e881e89bb4,0,2012-02-29,2016-02-29,f,28.8,28.8,1,113.47,4,11.5,0
2fd47f936bdb7b8bccd75e43d4128010,0,2005-08-11,2016-08-11,f,11.7,11.7,1,186.5,10,11.0,0
04839c662a96918ce44d4bc816180144,783,2012-04-09,2016-04-09,f,24.52,24.52,2,131.24,4,13.2,0
6046471798f7bea3430d5c10ecf3b23f,5343,2012-02-20,2016-02-20,t,34.68,34.68,2,79.4,4,13.856,0
7bdf0df60032e02e1aa910b13f002ec5,0,2012-04-23,2016-04-23,f,40.38,40.38,1,108.44,4,19.8,0
d3c56278517c4bc11a25cb4b27f17fdb,1778,2009-10-21,2016-10-21,f,18.12,18.12,1,44.92,6,10.392,0
5ddd462d961fc805ce9724d8b7311cfa,237044,2010-06-04,2016-06-04,f,16.84,16.84,1,71.43,6,10.35,0
200926f3d0578f49e254ef8f1d1cb688,0,2009-06-25,2016-06-25,f,22.52,22.52,1,42.91,7,13.86,0
668576a74393cd039a84475c2a8d34ba,0,2012-01-12,2017-01-12,f,34.68,34.68,1,21.76,4,13.856,0
58c20a5f625974b5ddd76f6f5b4b69cb,0,2013-02-12,2016-02-12,f,49.92,49.92,1,136.08,3,25.0,0
1461fb61995ac83fbb6685b9dfd28051,0,2011-08-19,2016-08-19,f,15.72,15.72,1,43.99,4,13.2,0
8ee4233d6d368e0b5bafbbe7f13ca1f0,0,2012-04-09,2016-04-09,f,28.6,28.6,1,79.45,4,13.856,0
47614bbffcee8318ea67058e5c59799a,0,2010-02-02,2016-02-02,f,29.76,29.76,1,251.33,6,13.2,0
875cb1120c4f1308929584a515e554f8,301,2012-02-20,2016-02-20,f,34.68,34.68,1,57.99,4,13.856,0
452f1d0e12ead602a0cf1c00e5529065,0,2012-02-23,2016-03-03,f,35.92,35.92,1,269.33,4,10.392,0
80bd66054b7861fedec3976b294ae677,73,2010-10-22,2016-10-22,f,8.8,8.8,1,156.15,5,13.2,0
a84bee8aec40108973b9d008e2b95156,2107,2012-09-11,2016-09-11,f,10.08,10.08,1,94.0,3,10.392,0
d6579bfafa85555892a23f427f5524a2,901,2011-07-11,2016-06-23,t,22.52,22.52,3,85.65,5,13.856,0
04b383cf2243216f2bc565262370899c,1008,2010-10-07,2016-10-07,f,19.16,19.16,1,137.05,5,16.4,0
102d1fa2a3cf9e1d3c218f6c77a97443,313018,2010-03-01,2016-03-01,t,29.76,29.76,2,385.04,6,14.5,0
b19e227a1f66d1a6eda99221d5ce5c9e,9951,2005-02-14,2016-06-19,f,78.6,78.6,1,473.04,11,52.5,1
f359f3f99c3b4fd6458b4205648f017c,0,2012-12-03,2016-12-03,f,23.36,23.36,1,42.48,3,15.0,0
29ce64b1c11f5f2205a932c21570dd68,5964,2012-04-01,2016-04-04,f,56.35,56.35,1,590.88,4,63.0,0
3c3e1abf3c14330ed08955fc20d42032,509826,2010-11-10,2016-11-10,t,1.74,1.74,2,880.44,5,27.5,0
e89a1a3d86052674c1e9d82610f497cf,24229,2010-06-24,2016-06-24,f,15.08,15.08,1,100.22,6,10.35,0
128c548c2351b8798ef9d7e6c245c254,0,2011-12-26,2016-12-26,f,21.3,21.3,1,21.3,4,10.8,0
974dc5c87a4ec1da8da3c501cdf91cf8,27931,2012-11-08,2016-07-01,t,0.12,0.12,2,267.45,3,15.0,0
a241040d2c168cf9facc80543190598c,3407,2010-05-24,2016-07-25,f,26.62,26.62,1,435.28,6,34.5,0
9cf58a9b39e0bf9519886da243bcd309,2784,2012-12-10,2016-12-10,f,3.4,3.4,1,205.84,3,12.5,0
896a8011d0861e2673b93f8693e24f1c,215,2012-06-07,2016-12-10,t,20.54,20.54,2,27.21,4,10.392,0
e4b184f9023c0b802fedb7266dcfa21e,8610,2010-09-10,2016-09-10,f,22.92,22.92,1,845.69,5,23.0,1
60121a261348ab09ee0804310c96f4fe,188,2011-02-17,2016-02-17,f,42.6,42.6,1,24.72,5,17.07,1
64307a46f0c3fe84372ee57f4358ff78,5653,2012-06-04,2016-06-04,f,20.2,20.2,1,156.94,4,13.856,0
0f35ddecc6f235dcf07fb5a8edefc298,53253,2011-11-26,2016-12-29,f,1.44,1.44,1,365.38,4,33.0,1
c237cf9b823ad7936e2913509f813ecd,4871,2011-12-01,2016-12-01,f,1.16,1.16,1,548.98,4,25.5,0
3f5b564c4420a5157f5a385c0112dc14,2782,2011-12-29,2016-12-29,f,20.54,20.54,1,35.87,4,10.392,1
ae1c7e313b3a5cf8994b4e34ca9e73c8,331,2009-02-01,2016-02-29,f,0.0,0.0,1,66.03,7,7.7,0
a67a9698f1365d42d238a31727d7b461,0,2009-12-17,2016-12-17,f,26.02,26.02,1,34.23,6,13.2,0
9ef9508df9a773a616dd22a7417c6629,2447,2009-09-04,2016-09-04,f,8.3,8.3,1,435.77,6,17.25,0
bb0fa4ac3ce5cf7e20d26e9024812cd0,0,2010-06-10,2016-06-10,f,21.52,21.52,1,55.63,6,13.2,0
048e89addb54ddcad3ae5621c71e3dfa,1922,2009-11-16,2016-11-16,f,6.18,6.18,1,284.43,6,13.2,0
cd43b1747496605c425891bb64701c10,0,2013-07-09,2016-04-23,f,21.48,21.48,1,108.56,3,10.392,0
baa8ceaed06103a4fe49694db96df9ad,1605,2009-10-26,2016-10-25,f,5.8,5.8,1,286.58,6,17.25,0
8e230ec8382ebf37e068658b47a14c7b,31596,2009-08-14,2016-08-14,f,14.04,14.04,1,103.95,6,13.2,0
a8cd853b597c9ebdc3b61df8cee181bf,4554,2010-07-02,2016-03-05,f,23.65,23.65,1,99.6,6,10.35,0
ca168bd07f0a2abfa2ccd22acfa1ebf8,0,2011-09-02,2016-09-02,f,10.08,10.08,1,58.9,4,10.39,0
5b889b4f3cc42f6b22cd67d8d82acdc3,0,2009-12-21,2016-12-21,f,26.0,26.0,1,31.61,6,13.164,0
db1f9ec86388a8d24169edfa2d997c06,1106,2011-10-04,2016-10-04,f,26.64,26.64,1,138.32,4,22.8,0
3312fb4d78c168ae9f39676252d68144,322,2012-02-27,2016-02-27,f,51.36,51.36,1,14.2,4,14.67,0
b2d8bf9dbe0bffcc8584949b5cbdd75f,0,2010-10-26,2016-10-25,f,21.64,21.64,1,19.49,5,10.392,0
8cdb7dc994129bf0368223f43fe9d6a2,4110,2010-06-08,2016-06-08,f,22.52,22.52,1,53.46,6,13.856,0
3178f8056ca5ec1a6f896864d4893b4c,382647,2010-01-13,2017-01-13,t,29.76,29.76,2,128.36,6,13.2,0
2538bc8fdbbeb8cbee9cc373a86a5843,2070,2012-07-06,2016-09-19,f,15.1,15.1,1,239.5,4,31.5,0
7055c641b8baec7027b8a08fefc1cb13,113655,2010-07-19,2016-07-19,f,16.66,16.66,4,451.87,6,13.2,0
6eecffd77971ac8b7f4d84228950e647,1880,2010-04-22,2016-04-22,f,24.18,24.18,1,186.62,6,20.0,0
e7800cf536c9c1cf795ab186893e4873,103206,2012-03-19,2016-03-19,f,39.81,39.81,1,158.3,4,22.0,0
8ff133c4a3e22c907c1df9be3176edef,3551,2010-06-02,2016-06-02,f,13.96,13.96,3,291.54,6,15.22,0
f1d78e867b71033aa8172c60e56c76be,0,2010-11-25,2016-11-25,f,28.02,28.02,1,13.77,5,13.856,1
89b8943d23c9214be07c4d72d29045dd,891,2010-12-13,2016-12-13,f,14.44,14.44,1,125.25,5,13.15,0
2ac9452973f85c91667c399ecc49c20a,517,2012-08-21,2016-08-21,f,16.98,16.98,1,80.13,3,15.1,0
1ac2f214d24d0daf3705f39cc1147be8,0,2013-01-18,2017-01-18,f,198.12,198.12,1,272.36,3,13.2,0
766c3e8b56349baa75d136dafcdc5a87,144312,2010-06-14,2016-06-14,t,15.08,15.08,2,338.56,6,10.35,0
7258c0a23e9647ff21d6563433b31d07,3239,2011-05-03,2016-05-03,f,45.24,45.24,1,534.36,5,42.6,0
b990b8cb826a02d88fba12a163e8c3e2,5437,2009-09-09,2016-06-16,f,13.48,13.48,1,502.74,6,23.1,0
e2f5606fae8628204ac5e37a1ceeaa62,693,2009-11-24,2016-11-24,t,24.78,24.78,2,65.02,6,15.0,0
e6610ce87f82c513f843d0d98204622b,71115,2011-10-04,2016-06-19,t,31.92,31.92,3,524.82,4,54.67,0
bc3ef7a4ada733ffbb77b8f38e23ed61,0,2009-07-24,2016-07-24,f,18.62,18.62,1,99.04,7,13.2,0
b37369df6315c70549676e9d0c73ec95,23599,2012-04-30,2016-04-30,f,28.45,28.45,1,300.37,4,13.856,0
4642d436bd02af2c8e402a27b39255de,2733,2010-01-07,2016-03-06,f,23.65,23.65,1,115.15,6,10.35,0
f384f2d7e191cd58d39439414747e93e,1920,2012-05-29,2016-05-29,f,33.99,33.99,1,96.31,4,19.0,1
9fdc7e1bd3ddffbdfac2cfb3fb4034a2,3085,2012-02-20,2016-02-19,f,38.52,38.52,1,392.41,4,25.71,0
1ae3a29bab05d97c4ac107eb80f74183,27722,2011-11-16,2016-11-16,f,7.04,7.04,1,317.64,4,21.0,0
d99a870790c0a51a9bac0cef01c208f8,0,2010-12-07,2016-12-07,t,15.78,15.78,2,101.7,5,13.856,0
6eb1ea47dc0a4dc13cefdf79791039e9,245,2012-09-10,2016-09-10,f,12.82,12.82,1,58.75,3,13.2,0
318e7476e64371cb26f2f408559bfafc,4000,2009-12-09,2016-12-09,f,3.08,3.08,1,357.03,6,70.0,0
0284bd6bee1918b1c2598240916d43c3,0,2010-11-15,2016-11-15,f,29.34,29.34,1,28.81,5,14.5,0
591a5c91d6e60e853a7532ed5e640ece,1799,2011-07-04,2016-07-04,f,13.1,13.1,1,140.56,5,10.392,0
1b127db86c96f80e26f7ff898fd9ff1e,968,2009-09-08,2016-09-08,f,13.4,13.4,1,46.93,6,13.856,0
a62a87b5c8a9ab5ce31d858197938f91,0,2010-05-10,2016-07-06,t,14.57,14.57,3,68.01,6,10.35,0
fb1a35a4963f94b4e3deff800db1d952,225,2011-09-07,2016-06-26,f,22.52,22.52,1,36.04,4,13.856,1
a81eae649ee263caf8a1ef0e7c31d644,0,2009-06-09,2016-06-09,f,16.92,16.92,1,37.7,7,10.392,0
5ea4dfc032bdb91cb927e38455d2d4f9,456462,2010-06-17,2016-06-17,t,21.52,21.52,2,121.9,6,13.2,0
7f78ff7bf1df9796a26fb8b802f2d725,1940,2011-03-03,2016-03-03,f,22.65,22.65,1,222.76,5,11.0,0
1c12883079d2d9cb28819114a815325f,0,2012-03-16,2016-03-16,t,21.34,21.34,2,519.3,4,10.392,0
68a71cdf382a7095a966e90310266074,0,2011-12-26,2017-01-13,f,25.68,25.68,1,509.55,4,11.4,0
a2f1ca60c7209361c92416800373dd04,1250,2012-06-02,2016-06-02,f,18.36,18.36,1,207.37,4,20.0,0
